Hamilton Wetlands,{'lat': 38.0570126, 'lng': -122.4974298}
Club View,{'lat': 29.374936, 'lng': -98.417723}
Ferry Building to Marina Green  Chrissy Field  and the Golden Gate Bridge ,{'lat': 37.8036667, 'lng': -122.4368151}
Ringtail Cat Trail to Calaveras Ridge,{'lat': 38.1960477, 'lng': -120.6805037}
Lower Meadow  High Meadow  Upper Wildcat and PG&E Trail Loop,{'lat': 37.3348528, 'lng': -122.12754}
Rush Ranch South Pasture Trail,{'lat': 38.2091253, 'lng': -122.0250432}
Roaring Camp Loop Trail,{'lat': 37.0416191, 'lng': -122.0672252}
Miller Ruins Loop,{'lat': 37.8134565, 'lng': -122.1831186}
Encinitas Ranch Golf Course Trail,{'lat': 33.068519, 'lng': -117.276725}
North Burma Loop Trail,{'lat': 31.58547119999999, 'lng': -100.6334026}
Fresno Sugar Pine Trail,{'lat': 36.8409141, 'lng': -119.7916111}
Byrne-Milliron Trail,{'lat': 37.0198173, 'lng': -121.7868195}
Clear Creek Vista Trail,{'lat': 38.464401, 'lng': -96.96706270000001}
Santa Maria Creek Trail,{'lat': 34.1180621, 'lng': -118.5845291}
East Boulder and Upper Boulder Lakes Trail,{'lat': 41.2316082, 'lng': -122.7836465}
Cogswell Dam,{'lat': 34.2450032, 'lng': -117.9647871}
Bommer Ridge  Laurel Canyon and Laguna Ridge Trail Loop ,{'lat': 33.5935357, 'lng': -117.7826689}
Bieth Loop Trail- Arcata Community Forest,{'lat': 40.8748434, 'lng': -124.0504289}
Juniper Canyon Trail to High Peaks Trail Loop,{'lat': 36.4905655, 'lng': -121.1824925}
Crescent Ridge Trail to Briones Crest Trail Loop,{'lat': 37.9432088, 'lng': -122.1405413}
Fremont Ridge Trail,{'lat': 37.5678061, 'lng': -121.9465216}
Mayfair Ranch and Longwall Canyon Loop,{'lat': 37.1490549, 'lng': -121.7931981}
Kinsey Creek to Rattlesnake Ridge and Kings Crest Trail,{'lat': 47.44582519999999, 'lng': -121.7949944}
Verdi Peak Trail via Forest Route 72,{'lat': 40.644371, 'lng': -115.357831}
Savannah Trail Loop,{'lat': 35.0795655, 'lng': -88.1804678}
Gomez Trail PRIVATE PROPERTY/CLOSED,null,
Alcoholic Pass Trail,{'lat': 33.3603124, 'lng': -116.3755675}
Granite Bay Mountain Bike Trail,{'lat': 38.7523262, 'lng': -121.1469296}
Niguel Botanical Preserve Trails,{'lat': 33.5295136, 'lng': -117.7084039}
Brooklyn Mine Road,{'lat': 33.9876076, 'lng': -115.6706865}
The Nature Trail,{'lat': 37.26788, 'lng': -95.9007941}
Dry Creek and Alexander Valleys Ride,{'lat': 38.6721239, 'lng': -122.9355771}
Silver Strand Beach to La Janella Park Trail,{'lat': 34.153222, 'lng': -119.2197283}
Coyote Peak from Rockhouse Truck Trail,{'lat': 33.3433686, 'lng': -116.3288994}
Black Jack Trail,{'lat': 29.2624646, 'lng': -98.22680330000001}
Tecolote Canyon: North End,{'lat': 32.7842986, 'lng': -117.1840311}
Oyster Point Trail,{'lat': 37.6634467, 'lng': -122.3835398}
The Clark Range and Red Peak Pass Trail,{'lat': 37.6504879, 'lng': -119.4043143}
Bort Meadow and Buckeye Trail to Grass Valley,{'lat': 39.2190608, 'lng': -121.0610606}
Coldstream Trail to Tinker Knob,{'lat': 39.2449059, 'lng': -120.2846427}
Cold Stream Loop Trail,{'lat': 32.9485246, 'lng': -116.5722772}
Eagle Rock,{'lat': 34.13224690000001, 'lng': -118.2117257}
Deal Trail,{'lat': 36.7845884, 'lng': -76.6194424}
Yellow Hill Trail,{'lat': 34.0748994, 'lng': -118.9431079}
Hobo Gulch Trail,{'lat': 40.9289597, 'lng': -123.1533285}
Arroyo Seco Ridge Trail,{'lat': 36.4135756, 'lng': -121.3424305}
Barker Pass to Echo Lakes,{'lat': 38.84277780000001, 'lng': -120.0755556}
Tapia Canyon Trail,{'lat': 34.4826761, 'lng': -118.5887201}
Canyon Overlook Trail,{'lat': 37.2136397, 'lng': -112.9433083}
Florence Lake to Long Lake Trail,{'lat': 37.2622544, 'lng': -118.9615977}
Rim of the World Lookout,{'lat': 37.8221231, 'lng': -120.0403313}
Spanish Bay Trail,{'lat': 36.8285436, 'lng': -114.0656798}
PG&E Trail  Upper High Meadow and Upper Rogue Valley Loop ,{'lat': 37.33428809999999, 'lng': -122.1138552}
Harbor Park Area Trails,{'lat': 47.5969747, 'lng': -122.518874}
South Lake Trail to Skaggs Springs Vista,{'lat': 38.7061235, 'lng': -123.0731392}
Pyramid Peak Trail,{'lat': 48.066176, 'lng': -123.8594019}
San Diego National Wildlife Refuge,{'lat': 32.5977212, 'lng': -117.1191218}
Union Creek Trail to Union Lake,{'lat': 42.9071071, 'lng': -122.444247}
Rocky Oaks Pond Trail,{'lat': 34.0999312, 'lng': -118.8159812}
Heaton Flat Trail to Bonita Peak,{'lat': 34.2405604, 'lng': -117.7631136}
Scrub Jail Trail,{'lat': 34.74970150000001, 'lng': -112.0269978}
Sycamore Springs Trail,{'lat': 35.1832178, 'lng': -120.7169398}
Fiesta Island Southern Loop,{'lat': 32.7711421, 'lng': -117.2153764}
College Loop,{'lat': 41.88235239999999, 'lng': -87.62743019999999}
Patriarch Grove Trail,{'lat': 46.75814769999999, 'lng': -121.5575228}
Copeland Creek Trail ,{'lat': 38.3459309, 'lng': -122.7243383}
Tahoe Rim Trail (TRT): Barker Pass to Twin Peaks,{'lat': 37.7525098, 'lng': -122.4475683}
Gillette Ranch Loop Trail (Inspiration Loop),{'lat': 34.1018989, 'lng': -118.704936}
Agnew Meadows to Devils Postpile,{'lat': 37.6251062, 'lng': -119.0849506}
Fremont Peak Loop,{'lat': 37.5140101, 'lng': -121.8835236}
Juan Bautista de Anza Trail,{'lat': 36.8317863, 'lng': -121.5337222}
Table Mountain Loop,{'lat': 41.2282976, 'lng': -105.1617996}
San Pedro Valley,{'lat': 37.5779394, 'lng': -122.4757307}
Big Morongo Canyon Trail - Shorter Option,{'lat': 34.0503149, 'lng': -116.5701231}
East Boulder Lake Via Pacific Crest Trail,{'lat': 40.7542152, 'lng': -121.3857233}
Glamis / Oldsmobile Hill,{'lat': 32.9623335, 'lng': -115.0998947}
Perkins Creek Ridge Trail,{'lat': 38.9618413, 'lng': -122.5535915}
Pointed Rocks Firebreak Loop Trail,null,
Ten Lakes Trailhead to Tenaya Lake,{'lat': 37.8999223, 'lng': -119.5204429}
Pleasant Canyon Loop Trail,{'lat': 36.0455046, 'lng': -117.2100564}
Bishop Ranch Regional Open Space Preserve Loop,{'lat': 37.7517046, 'lng': -121.9770397}
Whiskey Falls Trail,{'lat': 37.246382, 'lng': -119.4582751}
Vincent Gap to Windy Gap,{'lat': 34.3736113, 'lng': -117.7522817}
Sausal Pond Loop,{'lat': 37.36254479999999, 'lng': -122.2314744}
Eagle Cliff Mine,{'lat': 47.3728668, 'lng': -88.31311579999999}
Blue Oak Trail,{'lat': 37.9370012, 'lng': -122.1082842}
South Jetty Marina Walk,{'lat': 1.2885787, 'lng': 103.8564977}
Lake Oroville State Recreation Area: Loafer Creek  Roy Rogers Trail,{'lat': 39.5350639, 'lng': -121.466856}
Lookout Peak Hike,{'lat': 48.651459, 'lng': -120.401971}
Mill Creek Trail,{'lat': 41.1489979, 'lng': -123.5297808}
Serpentine Loop Trail,{'lat': 37.1702022, 'lng': -121.7842466}
Indian Hill & Carrizo Palms Trail,{'lat': 39.1806172, 'lng': -84.34496399999999}
Split Mountain via Red Lake Trail,{'lat': 37.0202851, 'lng': -118.4218804}
Tully Lake Trail,{'lat': 42.7890449, 'lng': -76.1396697}
Mill Creek Trail,{'lat': 41.1489979, 'lng': -123.5297808}
Mount Wittenburg  Woodward Valley  Coast Trail  and Glen Camp,{'lat': 38.0368042, 'lng': -122.8145984}
Angela Lake Hike,{'lat': 31.4041725, 'lng': -100.4702562}
Minaret Falls Trail,{'lat': 37.640769, 'lng': -119.0948579}
Bear Creek Trail,{'lat': 38.9799959, 'lng': -92.33698729999999}
Hidden Palms To Horseshoe ,{'lat': 33.8202957, 'lng': -116.3013977}
South Fortuna Mountain and Fortuna Saddle Loop,{'lat': 32.8349726, 'lng': -117.0556493}
Sunset Trail to Big Laguna Loop,{'lat': 32.8808926, 'lng': -116.4632784}
Discovery Trail,{'lat': 48.09789370000001, 'lng': -123.2140926}
Dean Trail and Campground Trail,{'lat': 37.4411155, 'lng': -122.2945154}
Diversion Dam Trail,{'lat': 43.2336838, 'lng': -108.8971855}
South Burma Trail CLOSED,{'lat': 38.4282141, 'lng': -122.6146088}
Hell Hole Reservoir 4x4 Trail,{'lat': 39.0804815, 'lng': -120.3925467}
East Mesa Trail,{'lat': 37.29074019999999, 'lng': -112.9261348}
Nora Trail,{'lat': 37.9165686, 'lng': -122.5917873}
PCT: CA Section Q - Etna Summit to Seiad Valley,{'lat': 40.7542152, 'lng': -121.3857233}
Jordan Peak Lookout Trail,{'lat': 36.1816117, 'lng': -118.5981453}
Purisima Creek to Grabtown Gulch to Borden Hatch Mill Loop,{'lat': 37.4354155, 'lng': -122.3451131}
Fossil Canyon Drive,{'lat': 35.9437462, 'lng': -115.1137773}
Sepulveda Nature Walk,{'lat': 34.1778742, 'lng': -118.4748704}
Slate Mountain via Windy Gap Trail,{'lat': 34.3408721, 'lng': -117.8282872}
PG&E  Wildcat  High Meadow and Lower Meadow Trail Loop,{'lat': 37.3297529, 'lng': -122.1093107}
Hikshari Trail,{'lat': 40.7662112, 'lng': -124.1962575}
Lake Ilsanjo via Spring Creek Trail,{'lat': 38.4304547, 'lng': -122.6413491}
Juaquapin Trail,{'lat': 32.9158822, 'lng': -116.5466847}
Engineer Road Loop,{'lat': 32.8267594, 'lng': -117.1542287}
Bench Trail,{'lat': 36.4855541, 'lng': -121.1680349}
Pushwalla Palms Loop,{'lat': 33.8241843, 'lng': -116.2816749}
Statue Lake Trail,{'lat': 41.3096029, 'lng': -122.9735968}
Reservoir Trail,{'lat': 42.45151329999999, 'lng': -71.11667179999999}
San Pedro Peninsula Shoreline Trail,{'lat': 33.7360619, 'lng': -118.2922461}
Temecula to Vail Lake Overlook and Oak Mountain,{'lat': 33.49021159999999, 'lng': -116.9690532}
Cerro Cabrillo Park Ridge Trail,{'lat': 35.3521963, 'lng': -120.8148997}
Napa River Trail,{'lat': 38.3181521, 'lng': -122.2809118}
Wonderland Wash Trail,{'lat': 34.0641723, 'lng': -116.1516717}
Bootjack Trail ,{'lat': 37.906744, 'lng': -122.5959684}
Pomponio Trail,{'lat': 37.2573261, 'lng': -122.2305822}
North Ridge Trail,{'lat': 44.37852729999999, 'lng': -68.2292987}
Manresa Beach Trail,{'lat': 36.9324566, 'lng': -121.8619877}
Murphy Meadow Trail Loop,{'lat': 38.4958547, 'lng': -90.5028076}
Beacons Beach Walk,{'lat': 33.0651901, 'lng': -117.3047174}
Easy Dry Canyon Trail,{'lat': 40.3417605, 'lng': -111.6768193}
San Jacinto Loop,{'lat': 29.9113041, 'lng': -95.13990729999999}
Toyon Trail,{'lat': 37.3609876, 'lng': -122.1775271}
Orange Blossom Rail Trail,{'lat': 28.5820462, 'lng': -81.56855449999999}
South Salmon Creek Beach,{'lat': 38.3393611, 'lng': -123.0680577}
Caballero Canyon to Mulholland Drive,{'lat': 34.1356455, 'lng': -118.5462732}
North Fork Trinity River to Grizzly Lake,null,
Shakota Trail (Northbound),{'lat': 35.4785559, 'lng': -95.5231757}
Agua Hedionda Trail,{'lat': 33.1398426, 'lng': -117.3075496}
Brannan Island Loop Trail,{'lat': 38.1102102, 'lng': -121.696818}
Bull Point Trail,{'lat': 38.0739634, 'lng': -122.9516191}
Belinda Point Trail,{'lat': 39.4448266, 'lng': -123.8042033}
Feather River Trail - Lower Section,{'lat': 36.1388598, 'lng': -115.2936825}
Summit Spring  Crystal Spring  Bay Tree  Deen and Chinquapin Loop,{'lat': 34.83099980000001, 'lng': -77.8163682}
West County Regional Trail ,{'lat': 38.4085048, 'lng': -122.8224721}
North Fork Trail,{'lat': 39.4297079, 'lng': -105.1963019}
Fry Creek Trail,{'lat': 35.9654624, 'lng': -95.8930156}
San Antonio Ski Hut,{'lat': 34.2813414, 'lng': -117.6387303}
Grasshopper Mountain Trail,{'lat': 40.30916149999999, 'lng': -123.9751189}
La Cumbre Vista Point,{'lat': 33.7293425, 'lng': -118.3177906}
Little Sand Truck Trail PRIVATE PROPERTY,null,
Port Hueneme Beach Trail,{'lat': 34.1420737, 'lng': -119.1931361}
Putnam Regional Park,{'lat': 38.2157814, 'lng': -122.6607227}
Olema Valley Trail,{'lat': 37.976311, 'lng': -122.7376683}
Dark Canyon,{'lat': 37.7763793, 'lng': -109.897633}
San Diego Creek Trail,{'lat': 33.6698654, 'lng': -117.8354395}
Cataract Trail via Simmons Trail,{'lat': 37.9233533, 'lng': -122.626664}
Page Meadows to TRT,{'lat': 39.1470349, 'lng': -120.1860459}
Mesa Trail and TePee Loop Trail to Skunk Hollow ,null,
Sunrise Loop Trail,{'lat': 46.9139201, 'lng': -121.6418072}
Disaster Creek Loop Trail,{'lat': 38.4405145, 'lng': -119.7657652}
Clover Springs Preserve Trail,{'lat': 38.788357, 'lng': -123.028477}
Redwood Trail,{'lat': 37.8844117, 'lng': -122.2415144}
Hawarden Hills,{'lat': 33.9331262, 'lng': -117.3763367}
Tassajara Ridge Trail Loop,{'lat': 37.751834, 'lng': -121.8835366}
Campland to Crown Point and Bayside Walk,{'lat': 32.796125, 'lng': -117.224439}
Ubehebe Peak Trail,{'lat': 36.6910482, 'lng': -117.5856257}
Huckleberry Meadow Trail,{'lat': 36.5546669, 'lng': -118.7581535}
TRW Loop Trail,{'lat': 34.0392454, 'lng': -118.7506321}
Oak Trail  Yuca Ridge  Mountain Goat  Bobcat Meadow and Santiago Creek,{'lat': 33.8179188, 'lng': -117.7662596}
East Virgenes  Mary Wesbrock  and Ahmason Ranch House Loop ,{'lat': 34.0582486, 'lng': -118.2473003}
Pronghorn Trail,{'lat': 34.737744, 'lng': -118.8377428}
Mindego Hill,{'lat': 37.3107239, 'lng': -122.2106886}
Lucky Boy Vista Trail to Elton Mine,{'lat': 34.0111165, 'lng': -116.0652796}
Sunset Mountain Trail,{'lat': 35.1032342, 'lng': -83.37178589999999}
Oil Well Road Goat Trail Loop,null,
Granite Dome to Ridge Lake and Iceland Lake,{'lat': 64.963051, 'lng': -19.020835}
Marble Peak Trail,{'lat': 36.2069826, 'lng': -121.5586777}
Upper Colony Mill Trail,{'lat': 36.5712388, 'lng': -118.8080484}
Alviso Marina Loop,{'lat': 37.429624, 'lng': -121.979184}
Scholl Canyon Fire Road ,{'lat': 34.1436266, 'lng': -118.1841884}
Ossagon Trail ,{'lat': 41.4034279, 'lng': -124.029889}
Barham Ridge Trail,{'lat': 33.8165789, 'lng': -117.7604878}
Cold Creek to Jellystone and Yogi Bear Loop,{'lat': 44.427963, 'lng': -110.588455}
Simi Bike Trail,{'lat': 34.2794119, 'lng': -118.7456384}
Meccacopia Trail,null,
Pico Canyon Park,{'lat': 34.3776395, 'lng': -118.5852433}
Ox Trail,{'lat': 38.888064, 'lng': -77.3796102}
Joice  Bernal Hill  Norred Loop,{'lat': 37.21874830000001, 'lng': -121.7969257}
Cedar Loop,{'lat': 42.7988081, 'lng': -83.3675038}
Rockhouse Trail,{'lat': 33.318573, 'lng': -116.283913}
Tahquitz Peak Loop,{'lat': 33.7649964, 'lng': -116.6873069}
Paradise Point Via Atherton Road,null,
Bear Valley Road,{'lat': 34.4712399, 'lng': -117.2798511}
Vollmer Peak Trail and Lupine Trail Loop,{'lat': 37.89276700000001, 'lng': -122.242451}
Warm Springs Truck Trail,{'lat': 34.1121742, 'lng': -117.030348}
Wood Oaks Trail,{'lat': 42.1306463, 'lng': -87.88210699999999}
Centennial Trail,{'lat': 48.0354922, 'lng': -122.0770849}
James Bar Trail,{'lat': 38.0087826, 'lng': -91.590094}
Rattlesnake Creek to Papoose Lake,{'lat': 40.9717238, 'lng': -123.0672759}
Brushy Peak South Loop with Tamcan Trail and Laughlin Loop Trail,{'lat': 37.7467102, 'lng': -121.7090427}
Santa Rosa Creek Trail,{'lat': 38.4415624, 'lng': -122.765482}
Coastal Trail: Demartin Section,{'lat': 41.6252161, 'lng': -124.1071583}
Lil Falls Trail,{'lat': 32.9227568, 'lng': -97.3412748}
Camille Trail,{'lat': 42.5750629, 'lng': -82.8611878}
San Elijo Lagoon - Nature Center Loop,{'lat': 33.0134319, 'lng': -117.2738536}
Matt Davis Trail to Pan Toll Road,{'lat': 37.9039927, 'lng': -122.6038858}
Echo Summit Via Hawley Grade National Recreation Trail,{'lat': 38.8129628, 'lng': -120.0301833}
PG&E Trail  Wildcat Trail and Coyote Trail Loop ,{'lat': 37.3297529, 'lng': -122.1093107}
East Canyon Trail to Jones Junction,{'lat': 39.1089458, 'lng': -94.42371999999999}
Cascade Falls via Canyon Road Trail,{'lat': 37.98075, 'lng': -122.6136146}
Arroyo Hondo Preserve Loop,{'lat': 34.4747764, 'lng': -120.1422483}
Shields Peak Trail,{'lat': 34.126955, 'lng': -116.8816932}
Mikes 8,{'lat': 43.7840871, 'lng': -70.6962941}
Hidden Falls to River Otter Loop,{'lat': 38.9589121, 'lng': -121.1641735}
Battery Alexander Knoll Loop,{'lat': 37.8248969, 'lng': -122.5304454}
Walker Pass Campground Trail,{'lat': 35.6639593, 'lng': -118.0381189}
Ottoway Lakes Trail,{'lat': 37.6427744, 'lng': -119.4190206}
Scully Hill Trail,{'lat': 33.8874515, 'lng': -117.6832057}
Red Tail Ridge Trail to Rattlesnake Trail,{'lat': 42.7234246, 'lng': -76.9758532}
Skyline to Skyline,{'lat': 36.7164096, 'lng': -95.93551950000001}
Gibbs Lake,{'lat': 42.7816223, 'lng': -89.18131269999999}
Taylor Mountain via Western Route,{'lat': 38.400746, 'lng': -122.6747084}
Horseshoe Mountain Trail (CLOSED),{'lat': 39.1858243, 'lng': -106.1852987}
Point Reyes Loop,{'lat': 34.1097581, 'lng': -117.4922848}
Glendale Narrows Riverwalk,{'lat': 34.1565384, 'lng': -118.2909401}
Irvine Regional Park to Santiago Oaks Regional Park Loop,{'lat': 33.8215337, 'lng': -117.7761679}
Saline Valley Road Drive,{'lat': 42.159472, 'lng': -83.79335019999999}
Shaver Lake to Dinkey Creek Road,{'lat': 37.0685962, 'lng': -119.1573136}
Bay Area Ridge  Round Top Loop and Volcanic Trail Loop ,{'lat': 38.24025719999999, 'lng': -122.1426755}
Hexahedron Mine Trail,{'lat': 33.9266753, 'lng': -116.0049997}
Bloody Canyon to Walker Lake ,{'lat': 37.894927, 'lng': -119.1273702}
Ricardo Campground,{'lat': 35.371146, 'lng': -117.9925475}
Etiwanda Peak via Cucamonga Peak Trail,{'lat': 34.222486, 'lng': -117.5852269}
Concrete Pipe Road and Taylor Trail Loop,{'lat': 37.967453, 'lng': -122.5995149}
Waterfall Grove Trail,{'lat': 40.5689502, 'lng': -76.3671121}
Sand Highway,{'lat': 33.6767339, 'lng': -112.3149467}
Nimitz Way Trail,{'lat': 37.9109943, 'lng': -122.2495287}
Grizzly Creek to Pfeifer Flat,null,
Stephens Grove Loop Trail,{'lat': 40.30674399999999, 'lng': -123.9039139}
Lower Monroe Truck Trail,{'lat': 34.1671268, 'lng': -117.8388619}
Mineral King Loop,{'lat': 36.4439802, 'lng': -118.7170564}
Sage Trail to Coyote Run Trail,null,
Vista Trail,{'lat': 34.56592190000001, 'lng': -93.1958695}
Morro Dunes Trail,{'lat': 35.3918466, 'lng': -120.8664024}
Mount Shasta City Park Meadows Loop,{'lat': 41.316885, 'lng': -122.337576}
Trail Of Giants,{'lat': 35.9773277, 'lng': -118.5940056}
Donner Peak and Judah Summit Loop,{'lat': 39.3146678, 'lng': -120.3272084}
Mineral King: Black Rock Pass Loop,{'lat': 36.486051, 'lng': -118.5517595}
Bull Creek Loop,{'lat': 30.3840543, 'lng': -97.7709344}
Mine Wash Trail,{'lat': 33.132923, 'lng': -116.3336195}
Lower Hectic Trail,{'lat': 35.3416646, 'lng': -82.3795975}
Kern Peak Trail,{'lat': 36.3077163, 'lng': -118.2875863}
Buck Rock & ATV Trail Loop,{'lat': 36.737277, 'lng': -118.860679}
El Corte De Madera Trail Sampler Loop- El Corte Madera Creek Trail and Fir Trail ,{'lat': 37.412143, 'lng': -122.307242}
Donner Lake Bike Loop,{'lat': 39.327219, 'lng': -120.188239}
Turtle Rock and Sand Canyon Wash Loop Trail,{'lat': 33.6571561, 'lng': -117.8214276}
Shorebird Loop Trail,{'lat': 33.4866551, 'lng': -79.08268389999999}
Iron Mountain via Heaton Flat Trail  Allison Gulch Trail & East Fork Trail Loop,{'lat': 34.2883367, 'lng': -117.7128348}
Central Annadel Loop Trail,{'lat': 38.4518774, 'lng': -122.633931}
Lost Valley Trail,{'lat': 36.0118564, 'lng': -93.38049260000001}
Garnet Peak via PCT,{'lat': 40.7542152, 'lng': -121.3857233}
Manchester State Park Walk,{'lat': 47.5773287, 'lng': -122.5562939}
Dune Boardwalk Trail,{'lat': 39.2542112, 'lng': -75.4610091}
Walker Ridge Road,{'lat': 43.0220037, 'lng': -85.683357}
The Summit Trail from Pepperdine Trailhead to Patterson Lake ,{'lat': 41.4506379, 'lng': -120.2436294}
Henry Cowell Redwoods to Garden of Eden ,{'lat': 37.0246249, 'lng': -122.0576995}
Peregrine Point Trail,{'lat': 39.7774246, 'lng': -121.7327736}
Hatchet Creek and Lion Slide Falls,{'lat': 40.8751559, 'lng': -121.9416635}
Picnic Rock via Heathcliff Fire Road Loop,{'lat': 37.8863581, 'lng': -122.4517538}
Presidio Ecology Trail,{'lat': 37.792041, 'lng': -122.458598}
Bridalveil Falls from Southside Drive,{'lat': 37.7175149, 'lng': -119.6499762}
Boney Ridge Traverse,{'lat': 34.116281, 'lng': -118.940434}
Falls Canyon Trail,{'lat': 34.3204227, 'lng': -118.2554931}
Dawn Falls Trail Loop,{'lat': 37.9343536, 'lng': -122.5567965}
Diamond Canyon Bridgeview Trail,{'lat': 37.8053434, 'lng': -122.2152264}
Jack Creek Meadow,{'lat': 44.4923408, 'lng': -121.8303393}
Devils Hole,{'lat': 36.425234, 'lng': -116.290873}
Oak Glen Divide Trail to Oak Glen Peak PRIVATE PROPERTY,{'lat': 34.0494574, 'lng': -116.9478045}
Red Lake Trail,{'lat': 32.5198376, 'lng': -96.810907}
No Dogs  Poles Trail  Moro Ridge  and B.F.I.,{'lat': 33.5587005, 'lng': -117.8163485}
Grand Avenue Trail,{'lat': 34.0034379, 'lng': -117.7689277}
Lily Lake Trail,{'lat': 40.30700660000001, 'lng': -105.5415375}
Tolay Lake Regional Park,{'lat': 38.209167, 'lng': -122.513889}
Picacho Mills Historic Trail,{'lat': 37.44153, 'lng': -93.713635}
Descanso Gardens Inner Loop,{'lat': 34.201266, 'lng': -118.2098}
Snow Creek to San Jacinto Peak to Tram,{'lat': 33.814463, 'lng': -116.6791834}
Doran Loop and Odessa Canyon,{'lat': 34.94109419999999, 'lng': -116.8583694}
Meadow Woods Resort Loop,{'lat': 38.5225555, 'lng': -122.4674793}
San Luis Rey Mission Trail,{'lat': 33.2465115, 'lng': -117.2818593}
Marshall Beach Trail,{'lat': 35.772317, 'lng': -82.7737499}
Coffman Trail,{'lat': 43.4409715, 'lng': -85.1620145}
Bayshore Trail,{'lat': 37.5382252, 'lng': -122.2591525}
Lower Hectic and Cabellero Canyon Trail,{'lat': 34.1356455, 'lng': -118.5462732}
Pickleweed Trail,{'lat': 37.5406545, 'lng': -122.2487881}
Freeman Trail,{'lat': 42.5569877, 'lng': -71.3911449}
Merced Bike Path,{'lat': 37.3234734, 'lng': -120.4748856}
Famosa Slough Trail,{'lat': 32.7525313, 'lng': -117.2285383}
Rayhouse Road Trail (Low Water Bridge Trail),{'lat': 38.8733955, 'lng': -122.3391742}
Santa Margarita Preserve Trail,{'lat': 33.4015214, 'lng': -117.2512945}
Lynch Canyon Trail,{'lat': 38.1861617, 'lng': -122.1807877}
Berman Trail,{'lat': 34.1263364, 'lng': -118.4072461}
Rough & Ready Ditch and Wildflower Trail Loop,null,
Trancas Crossing Park Loop,{'lat': 38.3280151, 'lng': -122.2841742}
Henry Coe Pacheco Falls Loop from Hunting Hollow via Kelly Lake,{'lat': 37.1871945, 'lng': -121.4465167}
North Fortuna Mountain via Oak Canyon  Fortuna Saddle  and North Fortuna Trails ,{'lat': 32.817952, 'lng': -117.05601}
Dixie Canyon Park,{'lat': 34.133356, 'lng': -118.4232472}
Reservoir Flats Loop Trail,{'lat': 35.2734953, 'lng': -120.8775526}
Blue Angels Peak Trail,{'lat': 32.6220075, 'lng': -116.091404}
Zim Zim Falls Big Loop,null,
Summit Lake Via Shackleford Creek Trail,{'lat': 41.4888764, 'lng': -123.2153177}
Lippincott Mine Road,{'lat': 36.632715, 'lng': -117.579514}
Davis Flat Trail,{'lat': 38.9753498, 'lng': -79.4318658}
Jean Peak Via Fuller Ridge,{'lat': 33.839053, 'lng': -116.736255}
Monument Peak and Foster Point Loop Trail,{'lat': 37.4841039, 'lng': -121.8655119}
Squaw Valley Creek Trail,{'lat': 41.143243, 'lng': -122.1704787}
Agnew Meadows to Rush Creek,null,
Garin to Don Castro via High Ridge Loop Trail,{'lat': 37.6285501, 'lng': -122.0287381}
Niagara Rim,{'lat': 43.07102769999999, 'lng': -79.1990373}
Little Sur River Camp,{'lat': 36.3282524, 'lng': -121.813525}
Bear Spring Trail to Mississippi Lake,{'lat': 39.4394469, 'lng': -77.6303223}
Hickory Oak Ridge Trail Loop,{'lat': 40.2653324, 'lng': -80.300665}
Cienaga Canyon Trail,{'lat': 35.1691362, 'lng': -106.382774}
Edison Trail,{'lat': 34.0452557, 'lng': -118.1281776}
Bommer Ridge  Big Bend and Laguna Ridge Trail Loop ,{'lat': 33.5670829, 'lng': -117.7641831}
West Prospect Peak Trail,{'lat': 40.5937727, 'lng': -121.3783086}
Cliff Lake Trailhead to Helms Meadow Loop,{'lat': 37.2041125, 'lng': -119.0581129}
Backbone Trail: Encinal Canyon,{'lat': 34.085412, 'lng': -118.862638}
Poison Canyon,{'lat': 35.6774565, 'lng': -117.3836667}
Crystal Lake and Windy Gap Trail,{'lat': 34.3408721, 'lng': -117.8282872}
Wildwood Canyon Trail,{'lat': 34.2123105, 'lng': -118.2906661}
White Rock Canyon Trail,{'lat': 35.97317, 'lng': -114.713552}
Chicago Stump Trail,{'lat': 36.7931919, 'lng': -118.9813661}
Tubb Canyon Trail to Middle Spring and Tubb Canyon Spring,{'lat': 33.2137683, 'lng': -116.3880726}
Toro Canyon Park,{'lat': 34.43235130000001, 'lng': -119.5570391}
Cheatham Grove Trail,{'lat': 40.482919, 'lng': -123.963079}
French Trail  Tres Sendas  and Stream Trail Loop,{'lat': 37.8020533, 'lng': -122.1444402}
BifrÂ’_st Trail,null,
Blue Canyon Trail,{'lat': 34.4918824, 'lng': -119.5872356}
Lake Hodges Trail,{'lat': 33.0630613, 'lng': -117.1202708}
Nipomo Native Garden Loop,{'lat': 35.0366686, 'lng': -120.5032943}
Bayview Trail to No Name Trail Loop,null,
Willow Spring Trail,{'lat': 39.5883672, 'lng': -104.9220783}
Vista Loop Trail,{'lat': 32.380549, 'lng': -110.9610873}
Seal Rocks Beach,{'lat': 37.7860407, 'lng': -122.5083059}
Kirman Lake Loop,{'lat': 38.3395106, 'lng': -119.4984442}
Half Moon Lake Via Disaster Creek Trail,{'lat': 38.4405145, 'lng': -119.7657652}
Shelter Island Loop,{'lat': 41.027631, 'lng': -72.30818599999999}
Tower House Historic District Loop,{'lat': 40.6643546, 'lng': -122.6366117}
Pine Mountain Campground via Mcguire Trail,{'lat': 32.873623, 'lng': -84.87087199999999}
